time	V(v1)	V(v2)	V(vo1)	V(vo2)
8.706114396146341e-03	-9.622236e-03	0.000000e+00	-2.899607e-02	3.827490e-02
8.722157112831051e-03	-9.847366e-03	0.000000e+00	-2.969982e-02	3.922372e-02
8.739822467542168e-03	-9.979561e-03	0.000000e+00	-3.008186e-02	3.974494e-02
8.761212842386257e-03	-9.975192e-03	0.000000e+00	-3.005887e-02	3.972865e-02
8.783252252271584e-03	-9.782534e-03	0.000000e+00	-2.941182e-02	3.888058e-02
8.818993587188552e-03	-9.075014e-03	0.000000e+00	-2.701102e-02	3.570197e-02
8.875998503479289e-03	-7.026567e-03	0.000000e+00	-2.071775e-02	2.734151e-02
8.937830111914079e-03	-3.807663e-03	0.000000e+00	-1.143130e-02	1.498275e-02
8.989723472331748e-03	-6.452447e-04	0.000000e+00	-2.279983e-03	2.789580e-03
9.041806678258504e-03	2.596687e-03	0.000000e+00	7.214031e-03	-9.871795e-03
9.089650702436966e-03	5.339724e-03	0.000000e+00	1.520199e-02	-2.053475e-02
9.146591027432644e-03	7.962425e-03	0.000000e+00	2.304706e-02	-3.101955e-02
9.184720863649033e-03	9.170567e-03	0.000000e+00	2.697094e-02	-3.627267e-02
9.206252887947687e-03	9.624601e-03	0.000000e+00	2.847029e-02	-3.828517e-02
9.222261204917820e-03	9.848502e-03	0.000000e+00	2.916998e-02	-3.922855e-02
9.239948726715897e-03	9.980065e-03	0.000000e+00	2.955035e-02	-3.974755e-02
9.261259930726138e-03	9.974984e-03	0.000000e+00	2.952523e-02	-3.972837e-02
9.283328853383057e-03	9.781535e-03	0.000000e+00	2.887492e-02	-3.887598e-02
9.319117269131736e-03	9.071747e-03	0.000000e+00	2.646680e-02	-3.568763e-02
9.376192696165270e-03	7.017880e-03	0.000000e+00	2.016584e-02	-2.731696e-02
9.437270662685191e-03	3.840143e-03	0.000000e+00	1.099790e-02	-1.511597e-02
9.489195071599798e-03	6.783723e-04	0.000000e+00	1.843230e-03	-2.918424e-03
9.541293534759281e-03	-2.565538e-03	0.000000e+00	-7.655999e-03	9.749793e-03
9.589163940630632e-03	-5.313841e-03	0.000000e+00	-1.565797e-02	2.043135e-02
